Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1675,WWE 2K16,PS4,2015,Sports,Take-Two Interactive,0.41,0.6,0,0.19,1.2
1704,Pokemon Super Mystery Dungeon,3DS,2015,Role-Playing,Nintendo,0.46,0.31,0.33,0.08,1.19
1739,Destiny: The Taken King,XOne,2015,Shooter,Activision,0.82,0.23,0,0.11,1.17
1834,Mad Max (2015),PS4,2015,Action,Warner Bros. Interactive Entertainment,0.32,0.58,0.04,0.17,1.11
1852,The Legend of Zelda: Tri Force Heroes,3DS,2015,Action,Nintendo,0.52,0.33,0.17,0.08,1.1
1898,Grand Theft Auto V,PC,2015,Action,Take-Two Interactive,0.36,0.64,0,0.08,1.08
1979,Dragon Ball: XenoVerse,PS4,2015,Fighting,Namco Bandai Games,0.3,0.48,0.12,0.15,1.05
2006,Project CARS,PS4,2015,Racing,Slightly Mad Studios,0.17,0.69,0.02,0.15,1.04
2173,LEGO Jurassic World,X360,2015,Action,Warner Bros. Interactive Entertainment,0.47,0.4,0,0.08,0.95
2190,Evolve,PS4,2015,Shooter,Take-Two Interactive,0.35,0.41,0.05,0.15,0.95
2287,Minecraft: Story Mode,X360,2015,Adventure,Mojang,0.46,0.38,0,0.08,0.91
2331,LEGO Jurassic World,PS4,2015,Action,Warner Bros. Interactive Entertainment,0.32,0.42,0.01,0.14,0.89
2369,Just Cause 3,XOne,2015,Action,Square Enix,0.42,0.38,0,0.07,0.88
2411,Monster Strike 3DS,3DS,2015,Action,"mixi, Inc",0,0,0.86,0,0.86
2419,Dragon Quest VIII: Journey of the Cursed King,3DS,2015,Role-Playing,Square Enix,0,0,0.86,0,0.86
2473,Borderlands: The Handsome Collection,PS4,2015,Shooter,Take-Two Interactive,0.36,0.32,0.03,0.14,0.84
2544,Guitar Hero Live,PS4,2015,Misc,Activision,0.32,0.35,0,0.13,0.81
2556,Dying Light,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.43,0.3,0.01,0.07,0.81
2579,NBA 2K16,PS3,2015,Sports,Take-Two Interactive,0.44,0.19,0.03,0.13,0.8
2645,Pro Evolution Soccer 2016,PS4,2015,Sports,Konami Digital Entertainment,0.13,0.42,0.13,0.1,0.78
2731,Rare Replay,XOne,2015,Misc,Microsoft Game Studios,0.47,0.21,0.01,0.07,0.75
2864,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS4,2015,Action,Square Enix,0.16,0.13,0.37,0.06,0.71
2884,Rhythm Heaven: The Best+,3DS,2015,Misc,Nintendo,0,0,0.71,0,0.71
2952,Minecraft: Story Mode,PS3,2015,Adventure,Mojang,0.25,0.33,0,0.11,0.69
2967,Nintendo Presents: New Style Boutique 2 - Fashion Forward,3DS,2015,Misc,Nintendo,0.01,0.61,0.02,0.04,0.69
2981,Disney Infinity 3.0,PS4,2015,Action,Disney Interactive Studios,0.21,0.36,0,0.11,0.68
3028,The Witcher 3: Wild Hunt,PC,2015,Role-Playing,Namco Bandai Games,0.2,0.42,0,0.05,0.67
3037,Minecraft: Story Mode,PS4,2015,Adventure,Mojang,0.23,0.33,0,0.11,0.67
3174,LEGO Dimensions,PS4,2015,Action,Warner Bros. Interactive Entertainment,0.22,0.32,0,0.1,0.64
3214,God of War III,PS4,2015,Action,Sony Computer Entertainment,0.23,0.29,0.01,0.1,0.63
3254,Evolve,XOne,2015,Shooter,Take-Two Interactive,0.36,0.2,0,0.06,0.62
3288,NHL 16,PS4,2015,Sports,Electronic Arts,0.35,0.15,0,0.11,0.61
3351,LEGO Jurassic World,3DS,2015,Action,Warner Bros. Interactive Entertainment,0.31,0.22,0.03,0.05,0.6
3421,Tales of Zestiria,PS3,2015,Role-Playing,Namco Bandai Games,0.05,0.09,0.42,0.03,0.59
3444,Just Dance 2016,WiiU,2015,Misc,Ubisoft,0.28,0.25,0,0.05,0.58
3458,WWE 2K16,XOne,2015,Sports,Take-Two Interactive,0.31,0.22,0,0.05,0.58
3560,LEGO Dimensions,X360,2015,Action,Warner Bros. Interactive Entertainment,0.24,0.28,0,0.05,0.56
3595,Xenoblade Chronicles,3DS,2015,Role-Playing,Nintendo,0.26,0.14,0.12,0.04,0.56
3709,LEGO Dimensions,PS3,2015,Action,Warner Bros. Interactive Entertainment,0.15,0.3,0,0.09,0.54
3712,Minecraft: Story Mode,XOne,2015,Adventure,Mojang,0.29,0.21,0,0.05,0.54
3757,Star Wars Battlefront (2015),PC,2015,Shooter,Electronic Arts,0.13,0.37,0,0.04,0.54
3780,LEGO Jurassic World,WiiU,2015,Action,Warner Bros. Interactive Entertainment,0.28,0.19,0.02,0.04,0.53
3787,Kirby and the Rainbow Curse,WiiU,2015,Platform,Nintendo,0.23,0.14,0.12,0.04,0.53
3890,StarCraft II: Legacy of the Void,PC,2015,Strategy,Activision,0.18,0.29,0,0.04,0.51
3971,WWE 2K16,X360,2015,Sports,Take-Two Interactive,0.27,0.19,0,0.04,0.5
4028,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS3,2015,Action,Square Enix,0,0,0.49,0,0.49
4079,Battlefield: Hardline,PS3,2015,Shooter,Electronic Arts,0.12,0.23,0.07,0.07,0.49
4152,Bravely Second: End Layer,3DS,2015,Role-Playing,Nintendo,0.16,0.11,0.18,0.03,0.47
4186,Disney Infinity 3.0,PS3,2015,Action,Disney Interactive Studios,0.14,0.25,0,0.08,0.47
4202,NHL 16,XOne,2015,Sports,Electronic Arts,0.37,0.05,0,0.05,0.47
4275,Farming Simulator 2015,PS3,2015,Simulation,Koch Media,0.11,0.28,0,0.07,0.46
4279,Mad Max (2015),XOne,2015,Action,Warner Bros. Interactive Entertainment,0.26,0.16,0,0.04,0.46
4289,Sword Art Online: Lost Song,PSV,2015,Role-Playing,Namco Bandai Games,0.08,0.1,0.23,0.05,0.46
4301,Puzzle & Dragons Z + Super Mario Bros. Edition,3DS,2015,Puzzle,Nintendo,0.05,0.05,0.34,0.01,0.46
4309,Persona 4: Dancing All Night,PSV,2015,Misc,Nippon Ichi Software,0.13,0.1,0.15,0.07,0.46
4402,Mario Tennis Ultra Smash,WiiU,2015,Sports,Nintendo,0.13,0.16,0.13,0.03,0.45
4512,Rock Band 4,XOne,2015,Misc,Harmonix Music Systems,0.35,0.04,0,0.04,0.43
4630,Wolfenstein: The Old Blood,PS4,2015,Action,Bethesda Softworks,0.09,0.25,0.02,0.06,0.42
4659,Animal Crossing: Amiibo Festival,WiiU,2015,Misc,Nintendo,0.19,0.11,0.09,0.03,0.42
4700,Destiny: The Taken King,PS3,2015,Shooter,Activision,0.16,0.17,0.02,0.06,0.41
4706,Farming Simulator 2015,X360,2015,Simulation,Koch Media,0.21,0.16,0,0.04,0.41
4719,LEGO Jurassic World,PSV,2015,Action,Warner Bros. Interactive Entertainment,0.09,0.23,0,0.09,0.41
4930,MLB 15: The Show,PS3,2015,Sports,Sony Computer Entertainment,0.3,0.01,0,0.07,0.39
4977,Saints Row IV,PS4,2015,Action,Deep Silver,0.13,0.17,0.03,0.06,0.38
5004,Destiny: The Taken King,X360,2015,Shooter,Activision,0.22,0.12,0,0.03,0.38
5026,Tales of Zestiria,PS4,2015,Role-Playing,Namco Bandai Games,0.16,0.15,0.02,0.06,0.38
5109,LEGO Dimensions,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.21,0.13,0,0.03,0.37
5141,Dishonored,PS4,2015,Action,Bethesda Softworks,0.11,0.18,0.02,0.06,0.37
5159,Rock Band 4,PS4,2015,Misc,Harmonix Music Systems,0.25,0.05,0,0.07,0.37
5347,Just Dance 2016,PS4,2015,Misc,Ubisoft,0.16,0.13,0,0.06,0.35
5437,Battlefield: Hardline,X360,2015,Shooter,Electronic Arts,0.17,0.14,0,0.03,0.34
5484,Dead or Alive 5,PS4,2015,Fighting,Tecmo Koei,0.09,0.13,0.08,0.04,0.33
5556,Dragon Ball Z: Extreme Butoden,3DS,2015,Fighting,Namco Bandai Games,0.12,0.03,0.16,0.02,0.33
5587,Resident Evil: Revelations 2,PS3,2015,Action,Capcom,0.06,0.08,0.16,0.03,0.32
5701,Dragon Ball: XenoVerse,XOne,2015,Fighting,Namco Bandai Games,0.18,0.11,0,0.03,0.31
5727,Hatsune Miku: Project Mirai DX,3DS,2015,Misc,Sega,0.15,0.04,0.1,0.02,0.31
5761,Football Manager 2016,PC,2015,Simulation,Sega,0,0.29,0,0.02,0.31
5874,DmC: Devil May Cry,PS4,2015,Action,Capcom,0.12,0.13,0,0.05,0.3
5884,Tropico 5,PS4,2015,Simulation,Kalypso Media,0.05,0.16,0.05,0.04,0.3
5893,Skylanders: SuperChargers,PS4,2015,Action,Activision,0.17,0.08,0,0.05,0.3
6051,One Piece: Pirate Warriors 3,PS3,2015,Action,Namco Bandai Games,0,0.09,0.19,0.01,0.29
6177,Guitar Hero Live,PS3,2015,Misc,Activision,0.09,0.14,0,0.05,0.28
6293,Divinity: Original Sin,PS4,2015,Role-Playing,Focus Home Interactive,0.09,0.12,0.02,0.04,0.27
6327,Disgaea 5: Alliance of Vengeance,PS4,2015,Role-Playing,Nippon Ichi Software,0.1,0.08,0.06,0.04,0.27
6375,Dragon Ball: XenoVerse,X360,2015,Fighting,Namco Bandai Games,0.16,0.08,0,0.02,0.27
6467,Skylanders: SuperChargers,Wii,2015,Action,Activision,0.05,0.19,0,0.02,0.26
6620,Tearaway Unfolded,PS4,2015,Platform,Sony Computer Entertainment,0.09,0.12,0,0.04,0.25
6695,J Stars Victory Vs.,PS4,2015,Fighting,Namco Bandai Games,0.07,0.14,0,0.04,0.25
6703,Final Fantasy Type-0,XOne,2015,Role-Playing,Square Enix,0.15,0.07,0,0.02,0.25
6726,Yakuza Zero: The Place of Oath,PS3,2015,Action,Sega,0,0,0.25,0,0.25
6781,LEGO Ninjago: Shadow of Ronin,PSV,2015,Action,Warner Bros. Interactive Entertainment,0.03,0.16,0,0.05,0.24
6841,Stella Glow,3DS,2015,Role-Playing,Atlus,0.16,0.01,0.05,0.02,0.24
6902,Chibi-Robo! Zip Lash,3DS,2015,Platform,Nintendo,0.09,0.08,0.06,0.02,0.24
6922,Guitar Hero Live,X360,2015,Misc,Activision,0.12,0.1,0,0.02,0.24
6979,Girls Mode 3: Kirakira Code,3DS,2015,Action,Nintendo,0,0,0.23,0,0.23
7021,Skylanders: SuperChargers,XOne,2015,Action,Activision,0.16,0.05,0,0.02,0.23
7050,Project CARS,XOne,2015,Racing,Slightly Mad Studios,0.08,0.13,0,0.02,0.23
7052,Call of Duty: Black Ops 3,PC,2015,Shooter,Activision,0,0.22,0,0.01,0.23
7126,Senran Kagura: Estival Versus,PSV,2015,Action,Marvelous Interactive,0.06,0.05,0.09,0.03,0.23
7163,Dark Souls II,XOne,2015,Role-Playing,Namco Bandai Games,0.13,0.07,0,0.02,0.22
7213,Tom Clancy's Rainbow Six: Siege,PC,2015,Shooter,Ubisoft,0.12,0.08,0,0.02,0.22
7256,Transformers: Devastation,PS4,2015,Action,Activision,0.1,0.08,0,0.04,0.22
7260,Just Dance 2016,PS3,2015,Misc,Ubisoft,0.1,0.08,0,0.04,0.22
7282,Darksiders II,PS4,2015,Action,Nordic Games,0.09,0.1,0,0.04,0.22
7292,Code Name: S.T.E.A.M.,3DS,2015,Strategy,Nintendo,0.14,0.05,0.01,0.02,0.22
7305,One Piece: Pirate Warriors 3,PSV,2015,Action,Namco Bandai Games,0,0.07,0.13,0.02,0.22
7311,Ride,PS4,2015,Racing,Milestone S.r.l.,0.03,0.13,0.03,0.03,0.22
7376,Metal Gear Solid V: The Phantom Pain,X360,2015,Action,Konami Digital Entertainment,0.12,0.08,0,0.02,0.21
7488,LEGO Ninjago: Shadow of Ronin,3DS,2015,Action,Warner Bros. Interactive Entertainment,0.05,0.1,0.04,0.01,0.21
7563,Assassin's Creed Syndicate,PC,2015,Action,Ubisoft,0.1,0.08,0,0.02,0.2
7609,Saints Row IV,XOne,2015,Action,Deep Silver,0.1,0.09,0,0.02,0.2
7634,Tony Hawk's Pro Skater 5,PS4,2015,Sports,Activision,0.09,0.08,0,0.03,0.2
7731,Zombie Army Trilogy,PS4,2015,Shooter,Rebellion Developments,0.04,0.12,0,0.03,0.2
7770,The Sims 4: Get Together,PC,2015,Simulation,Electronic Arts,0.05,0.13,0,0.01,0.19
7784,Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,3DS,2015,Action,Capcom,0,0,0.19,0,0.19
7834,Farming Simulator 2015,XOne,2015,Simulation,Koch Media,0.1,0.07,0,0.02,0.19
7868,Disney Magic World 2,3DS,2015,Action,Nintendo,0,0,0.19,0,0.19
7901,God Eater Resurrection,PSV,2015,Action,Namco Bandai Games,0,0,0.19,0,0.19
7942,3rd Super Robot Wars Z: Tengoku-Hen,PSV,2015,Action,Namco Bandai Games,0,0,0.19,0,0.19
8029,Evolve,PC,2015,Shooter,Take-Two Interactive,0.07,0.1,0,0.01,0.18
8077,Dying Light,PC,2015,Action,Warner Bros. Interactive Entertainment,0.11,0.06,0,0.02,0.18
8136,FIFA 16,PC,2015,Sports,Electronic Arts,0.04,0.13,0,0.01,0.18
8234,Back to the Future: The Game,PS4,2015,Adventure,Telltale Games,0.1,0.04,0,0.03,0.17
8261,Yakuza Zero: The Place of Oath,PS4,2015,Action,Sega,0,0,0.17,0,0.17
8356,NBA Live 16,PS4,2015,Sports,Electronic Arts,0.1,0.04,0,0.03,0.17
8379,MotoGP 15,PS4,2015,Racing,Milestone S.r.l.,0,0.12,0.03,0.02,0.17
8393,Digimon Story: Cyber Sleuth,PSV,2015,Role-Playing,Namco Bandai Games,0,0,0.17,0,0.17
8416,Toukiden Kiwami,PS4,2015,Action,Tecmo Koei,0.05,0.07,0.02,0.02,0.17
8430,Payday 2,XOne,2015,Shooter,505 Games,0.08,0.07,0,0.01,0.17
8433,NASCAR '15,X360,2015,Sports,Deep Silver,0.15,0,0,0.02,0.17
8450,Senran Kagura: Estival Versus,PS4,2015,Action,Marvelous Interactive,0.07,0,0.08,0.02,0.17
8456,Project X Zone 2: Brave New World,3DS,2015,Role-Playing,Namco Bandai Games,0.04,0.04,0.08,0.01,0.17
8466,Mobile Suit Gundam: Extreme VS Force,PSV,2015,Action,Namco Bandai Games,0,0,0.16,0,0.16
8530,Bladestorm: Nightmare,PS4,2015,Action,Tecmo Koei,0.07,0.04,0.03,0.02,0.16
8678,7th Dragon III Code: VFD,3DS,2015,Role-Playing,Sega,0.03,0,0.12,0,0.16
8770,Wolfenstein: The Old Blood,XOne,2015,Action,Bethesda Softworks,0.07,0.07,0,0.01,0.15
8801,Theatrhythm Dragon Quest,3DS,2015,Misc,Square Enix,0,0,0.15,0,0.15
8845,Saint Seiya: Soldiers' Soul,PS4,2015,Fighting,Namco Bandai Games,0,0.09,0.04,0.02,0.15
8848,3rd Super Robot Wars Z: Tengoku-Hen,PS3,2015,Action,Namco Bandai Games,0,0,0.15,0,0.15
8858,Return to PopoloCrois: A Story of Seasons Fairytale,3DS,2015,Simulation,Marvelous Entertainment,0.04,0,0.1,0.01,0.15
8867,Tokyo Xanadu,PSV,2015,Role-Playing,Nihon Falcom Corporation,0,0,0.15,0,0.15
8895,Pro Baseball Spirits 2015,PS3,2015,Action,Konami Digital Entertainment,0,0,0.15,0,0.15
9034,Dishonored,XOne,2015,Action,Bethesda Softworks,0.08,0.05,0,0.01,0.14
9039,Disney Infinity 2.0: Marvel Super Heroes,PSV,2015,Action,Disney Interactive Studios,0,0.11,0,0.03,0.14
9138,Just Cause 3,PC,2015,Action,Square Enix,0.03,0.11,0,0.01,0.14
9245,Famista Returns,3DS,2015,Sports,Namco Bandai Games,0,0,0.14,0,0.14
9263,BlazBlue: Chrono Phantasma Extend,PS4,2015,Action,PQube,0.07,0.03,0.02,0.02,0.14
9306,Battlefield: Hardline,PC,2015,Shooter,Electronic Arts,0,0.13,0,0.01,0.14
9362,Shovel Knight,3DS,2015,Platform,Yacht Club Games,0.07,0.04,0.01,0.01,0.13
9371,Transformers: Devastation,XOne,2015,Action,Activision,0.09,0.03,0,0.01,0.13
9395,Rugby 15,PS3,2015,Sports,Bigben Interactive,0.02,0.09,0,0.02,0.13
9413,Pro Baseball Spirits 2015,PSV,2015,Action,Konami Digital Entertainment,0,0,0.13,0,0.13
9419,Super Robot Wars BX,3DS,2015,Action,Namco Bandai Games,0,0,0.13,0,0.13
9430,Resident Evil: Revelations 2,PSV,2015,Action,Capcom,0.01,0.05,0.06,0.01,0.13
9570,Pro Evolution Soccer 2016,X360,2015,Sports,Konami Digital Entertainment,0.04,0.08,0,0.01,0.13
9571,Batman: Arkham Knight,PC,2015,Action,Warner Bros. Interactive Entertainment,0.08,0.03,0,0.01,0.13
9782,Shin Megami Tensei: Devil Survivor 2,3DS,2015,Role-Playing,Atlus,0,0.03,0.09,0,0.12
9907,Rodea the Sky Soldier,WiiU,2015,Action,Nippon Ichi Software,0.08,0.02,0.01,0.01,0.12
9920,MegaTagmension Blanc + Neptune VS Zombies,PSV,2015,Action,Idea Factory International,0.02,0.03,0.05,0.01,0.12
9959,Deadpool,XOne,2015,Action,Activision,0.08,0.03,0,0.01,0.12
10031,Tony Hawk's Pro Skater 5,XOne,2015,Sports,Activision,0.08,0.02,0,0.01,0.11
10088,Skylanders: SuperChargers,3DS,2015,Action,Activision,0.05,0.06,0,0.01,0.11
10154,Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi,3DS,2015,Action,Namco Bandai Games,0,0,0.11,0,0.11
10167,Project CARS,PC,2015,Racing,Slightly Mad Studios,0,0.1,0,0.01,0.11
10238,Transformers: Devastation,PS3,2015,Action,Activision,0.03,0.07,0,0.02,0.11
10312,Rugby 15,PS4,2015,Sports,Bigben Interactive,0.03,0.06,0,0.02,0.11
10320,Picross 3D 2,3DS,2015,Puzzle,Nintendo,0,0,0.11,0,0.11
10400,Shovel Knight,WiiU,2015,Platform,Yacht Club Games,0.06,0.04,0,0.01,0.11
10443,Taiko no Tatsujin: V Version,PSV,2015,Action,Namco Bandai Games,0,0,0.1,0,0.1
10509,Zombie Army Trilogy,XOne,2015,Shooter,Rebellion Developments,0.04,0.05,0,0.01,0.1
10521,God Eater 2: Rage Burst,PS4,2015,Role-Playing,Namco Bandai Games,0,0.01,0.09,0,0.1
10558,Pro Evolution Soccer 2016,XOne,2015,Sports,Konami Digital Entertainment,0.03,0.06,0,0.01,0.1
10612,NBA Live 16,XOne,2015,Sports,Electronic Arts,0.08,0.01,0,0.01,0.1
10662,Atelier Sophie: The Alchemist of the Mysterious Book,PS4,2015,Role-Playing,Tecmo Koei,0.01,0.02,0.06,0.01,0.1
10673,Sword Art Online: Lost Song,PS3,2015,Role-Playing,Namco Bandai Games,0,0,0.1,0,0.1
10704,Ride,XOne,2015,Racing,Milestone S.r.l.,0.04,0.05,0,0.01,0.1
10754,Resident Evil: Revelations 2,XOne,2015,Action,Capcom,0.07,0.02,0,0.01,0.1
10758,Wasteland 2,PC,2015,Role-Playing,inXile Entertainment,0.02,0.06,0,0.01,0.1
10949,NBA 2K16,PC,2015,Sports,Take-Two Interactive,0.02,0.06,0,0.01,0.09
10994,Pokemon Rumble World,3DS,2015,Action,Nintendo,0,0.01,0.08,0,0.09
11077,Samurai Warriors 4: Empires,PS4,2015,Action,Tecmo Koei,0.02,0.01,0.05,0.01,0.09
11157,Resident Evil: Revelations 2,X360,2015,Action,Capcom,0.04,0.04,0,0.01,0.09
11173,SpongeBob: HeroPants,X360,2015,Platform,Activision,0.08,0,0,0.01,0.09
11185,Adventure Time: Finn & Jake Investigations,PS4,2015,Action,Little Orbit,0.03,0.04,0,0.01,0.09
11214,Might & Magic Heroes VII,PC,2015,Strategy,Ubisoft,0,0.08,0,0,0.09
11254,Kuroko's Basketball: Ties to Future,3DS,2015,Action,Namco Bandai Games,0,0,0.08,0,0.08
11299,Arslan: The Warriors of Legend,PS4,2015,Action,Tecmo Koei,0.02,0.01,0.04,0.01,0.08
11307,Dead or Alive 5,XOne,2015,Fighting,Tecmo Koei,0.04,0.03,0.01,0.01,0.08
11329,The Seven Deadly Sins: Unjust Sin,3DS,2015,Adventure,Namco Bandai Games,0,0,0.08,0,0.08
11363,Ride,PS3,2015,Racing,Milestone S.r.l.,0,0.06,0.01,0.01,0.08
11384,God Eater Resurrection,PS4,2015,Action,Namco Bandai Games,0,0,0.08,0,0.08
11466,Wolfenstein: The Old Blood,PC,2015,Action,Bethesda Softworks,0,0.08,0,0,0.08
11475,Uta no Prince-Sama: All Star After Secret,PSP,2015,Action,Broccoli,0,0,0.08,0,0.08
11484,The Witch and the Hundred Knight,PS4,2015,Role-Playing,Nippon Ichi Software,0.02,0.01,0.05,0.01,0.08
11542,Looney Tunes: Galactic Sports,PSV,2015,Action,Sony Computer Entertainment,0,0.06,0,0.02,0.08
11629,Dragon's Dogma Online,PS4,2015,Role-Playing,Capcom,0,0,0.08,0,0.08
11704,Metal Gear Solid V: The Phantom Pain,PC,2015,Action,Konami Digital Entertainment,0,0.07,0,0,0.08
11714,WRC 5: FIA World Rally Championship,PSV,2015,Sports,Bigben Interactive,0,0.06,0,0.02,0.08
11724,Shovel Knight,PS4,2015,Platform,Yacht Club Games,0.03,0.03,0,0.01,0.08
11735,Yoru no Nai Kuni,PS4,2015,Role-Playing,Tecmo Koei,0,0,0.08,0,0.08
11766,Yoru no Nai Kuni,PSV,2015,Role-Playing,Tecmo Koei,0,0,0.07,0,0.07
11775,Aikatsu! My No.1 Stage!,3DS,2015,Misc,Namco Bandai Games,0,0,0.07,0,0.07
11781,Kenka Banchou 6: Soul & Blood,3DS,2015,Fighting,Screenlife,0,0,0.07,0,0.07
11845,Utawarerumono: Itsuwari no Kamen,PSV,2015,Adventure,Aqua Plus,0,0,0.07,0,0.07
11867,Just Dance: Disney Party 2,X360,2015,Action,Ubisoft,0.05,0.01,0,0.01,0.07
11873,Rugby World Cup 2015,PS3,2015,Sports,Ubisoft,0,0.06,0,0.01,0.07
11995,BlazBlue: Chrono Phantasma Extend,PSV,2015,Action,PQube,0,0.05,0,0.01,0.07
12022,The Legend of Heroes: Trails in the Sky First Chapter,PSV,2015,Role-Playing,Kadokawa Shoten,0,0,0.07,0,0.07
12026,IA/VT Colorful,PSV,2015,Misc,Marvelous Entertainment,0,0,0.07,0,0.07
12049,Assassin's Creed: Rogue,PC,2015,Action,Ubisoft,0.04,0.02,0,0.01,0.07
12073,Divinity: Original Sin,XOne,2015,Role-Playing,Focus Home Interactive,0.04,0.02,0,0.01,0.07
12105,Grand Ages: Medieval,PS4,2015,Strategy,Kalypso Media,0,0.05,0.01,0.01,0.07
12107,Monster High: New Ghoul in School,PS3,2015,Action,Little Orbit,0,0.06,0,0.01,0.07
12117,Lost Heroes 2,3DS,2015,Action,Namco Bandai Games,0,0,0.07,0,0.07
12119,Just Dance: Disney Party 2,XOne,2015,Action,Ubisoft,0.05,0.01,0,0.01,0.07
12144,Tony Hawk's Pro Skater 5,X360,2015,Sports,Activision,0.06,0,0,0.01,0.07
12163,The Book of Unwritten Tales 2,PS4,2015,Adventure,Nordic Games,0,0.06,0,0.01,0.07
12166,Future Card Buddy Fight: Yuujou no Bakunetsu Fight,3DS,2015,Action,FuRyu,0,0,0.07,0,0.07
12199,Fairy Fencer F: Advent Dark Force,PS4,2015,Role-Playing,Idea Factory International,0.02,0,0.05,0,0.07
12308,Rugby 15,PSV,2015,Sports,Bigben Interactive,0,0.05,0,0.01,0.06
12375,Mario vs. Donkey Kong: Tipping Stars,3DS,2015,Puzzle,Nintendo,0,0,0.06,0,0.06
12400,Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!,WiiU,2015,Misc,Namco Bandai Games,0,0,0.06,0,0.06
12433,Barbie and Her Sisters Puppy Rescue,Wii,2015,Action,Namco Bandai Games,0,0.06,0,0,0.06
12449,Risen 3: Titan Lords,PS4,2015,Role-Playing,Deep Silver,0,0.05,0,0.01,0.06
12547,Darksiders II,XOne,2015,Action,Nordic Games,0.03,0.02,0,0.01,0.06
12562,Genkai Tokki: Moero Crystal,PSV,2015,Role-Playing,Compile Heart,0,0,0.06,0,0.06
12599,Doraemon: Nobita no Uchuu Eiyuuki,3DS,2015,Action,FuRyu,0,0,0.06,0,0.06
12640,Game of Thrones (Telltale),PS3,2015,Adventure,Telltale Games,0.02,0.03,0,0.01,0.06
12681,Yomawari,PSV,2015,Adventure,Nippon Ichi Software,0,0,0.06,0,0.06
12691,Romance of the Three Kingdoms 13,PS4,2015,Action,Tecmo Koei,0.01,0,0.05,0,0.06
12728,Rugby World Cup 2015,PS4,2015,Sports,Ubisoft,0,0.05,0,0.01,0.06
12731,Nights of Azure,PS4,2015,Action,Tecmo Koei,0.03,0.02,0,0.01,0.06
12738,Samurai Warriors 4: Empires,PS3,2015,Action,Tecmo Koei,0,0,0.06,0,0.06
12784,MX vs. ATV Supercross Encore,PS4,2015,Sports,Nordic Games,0,0.05,0,0.01,0.06
12800,Tony Hawk's Pro Skater 5,PS3,2015,Sports,Activision,0.04,0,0,0.01,0.06
12802,Handball 16,PS4,2015,Sports,Bigben Interactive,0,0.05,0,0.01,0.06
12804,Grand Kingdom,PS4,2015,Role-Playing,Nippon Ichi Software,0.02,0,0.03,0,0.06
12823,Legend of Kay,WiiU,2015,Action,Nordic Games,0.03,0.02,0,0,0.05
12832,NHL Legacy,X360,2015,Action,Electronic Arts,0.05,0,0,0.01,0.05
12852,Samurai Warriors 4: Empires,PSV,2015,Action,Tecmo Koei,0,0,0.05,0,0.05
12855,Miracle Girls Festival,PSV,2015,Misc,Sega,0,0,0.05,0,0.05
12859,Saki: Zenkoku-hen,PSV,2015,Misc,Kaga Create,0,0,0.05,0,0.05
12861,Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate,PSV,2015,Action,Aksys Games,0.01,0,0.04,0,0.05
12885,Adventure Time: Finn & Jake Investigations,WiiU,2015,Action,Little Orbit,0.03,0.02,0,0,0.05
12935,Chaos;Child,PSV,2015,Adventure,5pb,0,0,0.05,0,0.05
12950,Arcania: Gothic 4,PS4,2015,Role-Playing,Nordic Games,0.04,0,0,0.01,0.05
12960,Toy Soldiers: War Chest,XOne,2015,Action,Ubisoft,0.05,0,0,0.01,0.05
13006,Stranger of Sword City,PSV,2015,Role-Playing,Nippon Ichi Software,0.02,0.02,0,0.01,0.05
13015,Earth Defense Force 4.1: The Shadow of New Despair,PS4,2015,Shooter,Xseed Games,0.02,0.02,0,0.01,0.05
13077,To Heart 2: Dungeon Travelers,PSV,2015,Adventure,Aqua Plus,0,0,0.05,0,0.05
13083,Steins;Gate 0,PSV,2015,Adventure,PQube,0,0,0.05,0,0.05
13125,Steins;Gate 0,PS4,2015,Adventure,PQube,0,0,0.05,0,0.05
13140,Sengoku Basara 4: Sumeragi,PS4,2015,Action,Capcom,0,0,0.05,0,0.05
13262,Sword Art Online: Game Director's Edition,PS4,2015,Role-Playing,Namco Bandai Games,0,0,0.05,0,0.05
13287,Saints Row: Gat out of Hell,PS4,2015,Action,Deep Silver,0,0.04,0,0.01,0.05
13290,Wasteland 2,XOne,2015,Role-Playing,Deep Silver,0.04,0.01,0,0,0.05
13348,Game of Thrones (Telltale),PS4,2015,Adventure,Telltale Games,0.04,0,0,0.01,0.05
13391,Rugby World Cup 2015,X360,2015,Sports,Ubisoft,0,0.04,0,0,0.05
13475,Atelier Escha & Logy: Alchemists of the Dusk Sky,PSV,2015,Role-Playing,Tecmo Koei,0,0,0.04,0,0.04
13477,World Trigger: Borderless Mission,PSV,2015,Action,Namco Bandai Games,0,0,0.04,0,0.04
13651,Saint Seiya: Soldiers' Soul,PS3,2015,Fighting,Namco Bandai Games,0,0,0.04,0,0.04
